,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
307,up,higher,10,74,11,0.7153752089998306,324,1740145587,686.7791005420004
308,up,lower,10,13,96,0.7296496660001139,324,1740145589,688.2131802919994
309,up,higher,9,7,62,0.687392791000093,324,1740145590,689.6050768339992
310,up,lower,9,55,72,0.737186083000779,324,1740145592,691.0471128749996
311,up,higher,8,31,10,0.9255458749994432,324,1740145593,692.6770384169995
312,up,lower,8,44,78,0.6762670410007559,324,1740145595,694.0580636670002
313,up,lower,7,84,77,0.8432989159991848,324,1740145596,695.6060501249995
314,up,lower,6,88,97,0.8333113330008928,324,1740145598,697.1441707499998
315,up,lower,5,43,18,0.7491008339984546,324,1740145599,698.598140791999
316,up,lower,4,82,26,1.5340937500004657,324,1740145601,700.837010416999
317,up,higher,3,84,56,0.7190075420003268,324,1740145603,702.2610972919992
318,down,lower,3,92,71,0.7206714580006519,324,1740145604,703.6860750840005
319,down,lower,3,29,68,0.634841791999861,324,1740145605,705.0252958340006
320,down,lower,0,66,41,0.6207169159988553,324,1740145609,708.0831741250004
321,up,lower,1,92,39,0.940036207999583,324,1740145610,709.7281906669996
322,up,higher,0,39,29,0.570070375000796,324,1740145611,711.0031340000005
323,down,lower,0,1,87,1.135352375000366,324,1740145613,712.8431122090005
324,up,higher,0,1,93,0.7000762499992561,324,1740145615,714.2481530000005
325,up,higher,1,42,99,0.5395752500007802,324,1740145616,715.4921405000005
326,down,lower,1,36,64,0.5040655419998075,324,1740145617,716.7011016249999
327,up,higher,1,53,13,0.6273667919995205,324,1740145618,718.033133334
328,up,higher,2,56,63,0.5982877910009847,324,1740145620,719.3361054590005
329,up,higher,2,76,16,0.6534237500000017,324,1740145621,720.6941421669999
330,down,lower,2,87,63,0.5413148749994434,324,1740145622,721.9401626670005
331,up,higher,3,78,60,1.0245390000000043,324,1740145624,723.6690857920003
332,down,lower,3,54,53,0.4353294590000587,324,1740145625,724.8091941250004
333,up,higher,3,53,4,0.6381437920008466,324,1740145627,726.1501263339997
334,up,higher,4,55,31,0.5544609999997192,324,1740145628,727.4092410840003
335,down,lower,4,37,94,0.4383795409994491,324,1740145629,728.5521190839991
336,up,lower,4,27,64,1.1724206670005515,324,1740145631,730.4280578340004
337,up,lower,3,54,50,0.6773413749997417,324,1740145632,731.8101779999997
338,up,higher,2,90,10,0.5253287499999715,324,1740145633,733.0400876250005
339,down,higher,2,76,67,0.6213335409993306,324,1740145635,734.3660691250006
340,up,lower,1,48,76,1.1753288750005595,324,1740145637,736.2460217919997
341,down,lower,0,89,60,0.7851598750003177,324,1740145638,737.7360264590006
342,up,higher,0,65,60,0.6485657920002268,324,1740145640,739.08919375
343,down,lower,0,24,47,0.5734154170004331,324,1740145641,740.3670777499992
344,up,lower,1,79,23,0.8964675830011402,324,1740145642,741.9680883340006
345,up,higher,0,19,65,0.7233255829996779,324,1740145644,743.3960444589993
346,up,higher,0,47,67,0.7846244580014172,324,1740145645,744.885141458999
